sample_id,dataset,drug_id,drug_name,cell_context,cell_type,cell_line,tissue,batch,dose,time,condition,control_sample_id,source_file,source_split,split,control,smiles,scaffold,split_random,split_cell_heldout,split_scaffold_heldout,split_cell_scaffold_heldout
"Myeloid cells, Alogliptin",openproblems_neurips2023,Alogliptin,Alogliptin,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,train,train,train,train
"B cells, RN-486",openproblems_neurips2023,RN-486,RN-486,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,O=c1[nH]cc(-c2cccc(-n3ccc4cc(C5CC5)ccc4c3=O)c2)cc1Nc1ccc(N2CCNCC2)cn1,train,train,train,train
"Myeloid cells, RN-486",openproblems_neurips2023,RN-486,RN-486,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(F)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1,O=c1[nH]cc(-c2cccc(-n3ccc4cc(C5CC5)ccc4c3=O)c2)cc1Nc1ccc(N2CCNCC2)cn1,train,train,train,train
"B cells, Decitabine",openproblems_neurips2023,Decitabine,Decitabine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,O=c1ncncn1[C@H]1CCCO1,train,train,test,excluded
"Myeloid cells, Decitabine",openproblems_neurips2023,Decitabine,Decitabine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,O=c1ncncn1[C@H]1CCCO1,train,train,test,excluded
"B cells, Cabozantinib",openproblems_neurips2023,Cabozantinib,Cabozantinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4ccccc34)cc2)CC1,train,train,train,train
"Myeloid cells, Cabozantinib",openproblems_neurips2023,Cabozantinib,Cabozantinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4ccccc34)cc2)CC1,train,train,train,train
"B cells, Defactinib",openproblems_neurips2023,Defactinib,Defactinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,train,train,train,train
"Myeloid cells, Defactinib",openproblems_neurips2023,Defactinib,Defactinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,c1ccc(Nc2nccc(NCc3cnccn3)n2)cc1,train,train,train,train
"B cells, AZD3514",openproblems_neurips2023,AZD3514,AZD3514,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1,c1cc(C2CCN(C3=Nn4cnnc4CC3)CC2)ccc1OCCN1CCNCC1,train,train,train,train
"Myeloid cells, AZD3514",openproblems_neurips2023,AZD3514,AZD3514,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)N1CCN(CCOc2ccc(C3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1,c1cc(C2CCN(C3=Nn4cnnc4CC3)CC2)ccc1OCCN1CCNCC1,train,train,train,train
"B cells, HMN-214",openproblems_neurips2023,HMN-214,HMN-214,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,O=S(=O)(Nc1ccccc1/C=C/c1cc[nH+]cc1)c1ccccc1,train,train,train,train
"Myeloid cells, HMN-214",openproblems_neurips2023,HMN-214,HMN-214,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2/C=C/c2cc[n+]([O-])cc2)cc1,O=S(=O)(Nc1ccccc1/C=C/c1cc[nH+]cc1)c1ccccc1,train,train,train,train
"B cells, CC-401",openproblems_neurips2023,CC-401,CC-401,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,c1cc(OCCN2CCCCC2)cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1,c1cc(OCCN2CCCCC2)cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1,test,train,train,train
"Myeloid cells, CC-401",openproblems_neurips2023,CC-401,CC-401,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,c1cc(OCCN2CCCCC2)cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1,c1cc(OCCN2CCCCC2)cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1,train,train,train,train
"B cells, Resminostat",openproblems_neurips2023,Resminostat,Resminostat,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,O=S(=O)(c1ccccc1)n1cccc1,train,train,train,train
"Myeloid cells, Resminostat",openproblems_neurips2023,Resminostat,Resminostat,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,O=S(=O)(c1ccccc1)n1cccc1,train,train,train,train
"B cells, Nilotinib",openproblems_neurips2023,Nilotinib,Nilotinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,train,train,train,train
"Myeloid cells, Nilotinib",openproblems_neurips2023,Nilotinib,Nilotinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,O=C(Nc1cccc(-n2ccnc2)c1)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,train,train,train,train
"B cells, OSI-930",openproblems_neurips2023,OSI-930,OSI-930,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,O=C(Nc1ccccc1)c1sccc1NCc1ccnc2ccccc12,test,train,train,train
"Myeloid cells, OSI-930",openproblems_neurips2023,OSI-930,OSI-930,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,O=C(Nc1ccccc1)c1sccc1NCc1ccnc2ccccc12,train,train,train,train
"B cells, Saracatinib",openproblems_neurips2023,Saracatinib,Saracatinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,c1cc(Nc2ncnc3cc(OCCN4CCNCC4)cc(OC4CCOCC4)c23)c2c(c1)OCO2,train,train,train,train
"Myeloid cells, Saracatinib",openproblems_neurips2023,Saracatinib,Saracatinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,c1cc(Nc2ncnc3cc(OCCN4CCNCC4)cc(OC4CCOCC4)c23)c2c(c1)OCO2,test,train,train,train
"B cells, RG7112",openproblems_neurips2023,RG7112,RG7112,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,O=C(N1CCNCC1)N1C(c2ccccc2)=NC(c2ccccc2)C1c1ccccc1,test,train,train,train
"Myeloid cells, RG7112",openproblems_neurips2023,RG7112,RG7112,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,O=C(N1CCNCC1)N1C(c2ccccc2)=NC(c2ccccc2)C1c1ccccc1,train,train,train,train
"B cells, Lamivudine",openproblems_neurips2023,Lamivudine,Lamivudine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,O=c1ncccn1[C@@H]1CSCO1,train,train,train,train
"Myeloid cells, Lamivudine",openproblems_neurips2023,Lamivudine,Lamivudine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,O=c1ncccn1[C@@H]1CSCO1,train,train,train,train
"B cells, AZD-8330",openproblems_neurips2023,AZD-8330,AZD-8330,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,O=c1cccc(Nc2ccccc2)[nH]1,train,train,test,excluded
"Myeloid cells, AZD-8330",openproblems_neurips2023,AZD-8330,AZD-8330,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,O=c1cccc(Nc2ccccc2)[nH]1,train,train,test,excluded
"B cells, Ceritinib",openproblems_neurips2023,Ceritinib,Ceritinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1,train,train,train,train
"Myeloid cells, Ceritinib",openproblems_neurips2023,Ceritinib,Ceritinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,c1ccc(Nc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1,train,train,train,train
"B cells, CGM-097",openproblems_neurips2023,CGM-097,CGM-097,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,O=C1CN([C@H]2CC[C@H](CNc3ccc(N4C(=O)Cc5ccccc5[C@@H]4c4ccccc4)cc3)CC2)CCN1,train,train,train,train
"Myeloid cells, CGM-097",openproblems_neurips2023,CGM-097,CGM-097,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,O=C1CN([C@H]2CC[C@H](CNc3ccc(N4C(=O)Cc5ccccc5[C@@H]4c4ccccc4)cc3)CC2)CCN1,train,train,train,train
"B cells, SLx-2119",openproblems_neurips2023,SLx-2119,SLx-2119,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,c1ccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)cc1,test,train,train,train
"Myeloid cells, SLx-2119",openproblems_neurips2023,SLx-2119,SLx-2119,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,c1ccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)cc1,train,train,train,train
"B cells, Nefazodone",openproblems_neurips2023,Nefazodone,Nefazodone,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1,train,train,train,train
"Myeloid cells, Nefazodone",openproblems_neurips2023,Nefazodone,Nefazodone,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1,train,train,train,train
"B cells, TPCA-1",openproblems_neurips2023,TPCA-1,TPCA-1,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,c1ccc(-c2cccs2)cc1,test,train,train,train
"Myeloid cells, TPCA-1",openproblems_neurips2023,TPCA-1,TPCA-1,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,c1ccc(-c2cccs2)cc1,test,train,train,train
"B cells, MGCD-265",openproblems_neurips2023,MGCD-265,MGCD-265,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4c[nH]cn4)sc23)cc1,train,train,train,train
"Myeloid cells, MGCD-265",openproblems_neurips2023,MGCD-265,MGCD-265,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4c[nH]cn4)sc23)cc1,test,train,train,train
"B cells, GSK-1070916",openproblems_neurips2023,GSK-1070916,GSK-1070916,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,c1ccc(-c2cc3c(-c4c[nH]nc4-c4ccccc4)ccnc3[nH]2)cc1,train,train,train,train
"Myeloid cells, GSK-1070916",openproblems_neurips2023,GSK-1070916,GSK-1070916,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCn1cc(-c2ccnc3[nH]c(-c4cccc(CN(C)C)c4)cc23)c(-c2ccc(NC(=O)N(C)C)cc2)n1,c1ccc(-c2cc3c(-c4c[nH]nc4-c4ccccc4)ccnc3[nH]2)cc1,train,train,train,train
"B cells, Bosutinib",openproblems_neurips2023,Bosutinib,Bosutinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,train,train,train,train
"Myeloid cells, Bosutinib",openproblems_neurips2023,Bosutinib,Bosutinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,train,train,train,train
"B cells, Clemastine",openproblems_neurips2023,Clemastine,Clemastine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,c1ccc(C(OCC[C@H]2CCCN2)c2ccccc2)cc1,test,train,train,train
"Myeloid cells, Clemastine",openproblems_neurips2023,Clemastine,Clemastine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,c1ccc(C(OCC[C@H]2CCCN2)c2ccccc2)cc1,train,train,train,train
"B cells, YK 4-279",openproblems_neurips2023,YK 4-279,YK 4-279,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1,O=C(CC1C(=O)Nc2ccccc21)c1ccccc1,train,train,train,train
"Myeloid cells, YK 4-279",openproblems_neurips2023,YK 4-279,YK 4-279,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1,O=C(CC1C(=O)Nc2ccccc21)c1ccccc1,train,train,train,train
"B cells, Buspirone",openproblems_neurips2023,Buspirone,Buspirone,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,train,train,train,train
"Myeloid cells, Buspirone",openproblems_neurips2023,Buspirone,Buspirone,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,train,train,train,train
"B cells, GSK256066",openproblems_neurips2023,GSK256066,GSK256066,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,O=S(=O)(c1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,train,train,train,train
"Myeloid cells, GSK256066",openproblems_neurips2023,GSK256066,GSK256066,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,O=S(=O)(c1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,train,train,train,train
"B cells, Vandetanib",openproblems_neurips2023,Vandetanib,Vandetanib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,train,train,train,train
"Myeloid cells, Vandetanib",openproblems_neurips2023,Vandetanib,Vandetanib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,c1ccc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)cc1,train,train,train,train
"B cells, Imatinib",openproblems_neurips2023,Imatinib,Imatinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,train,train,train,train
"Myeloid cells, Imatinib",openproblems_neurips2023,Imatinib,Imatinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,train,train,train,train
"B cells, SCH-58261",openproblems_neurips2023,SCH-58261,SCH-58261,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,c1ccc(CCn2ncc3c2ncn2nc(-c4ccco4)nc32)cc1,train,train,train,train
"Myeloid cells, SCH-58261",openproblems_neurips2023,SCH-58261,SCH-58261,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,c1ccc(CCn2ncc3c2ncn2nc(-c4ccco4)nc32)cc1,test,train,train,train
"B cells, Colforsin",openproblems_neurips2023,Colforsin,Colforsin,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,O=C1CCOC2CC[C@H]3CCCCC3C12,train,train,train,train
"Myeloid cells, Colforsin",openproblems_neurips2023,Colforsin,Colforsin,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,O=C1CCOC2CC[C@H]3CCCCC3C12,train,train,train,train
"B cells, Tosedostat",openproblems_neurips2023,Tosedostat,Tosedostat,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,O=C(Cc1ccccc1)OC1CCCC1,train,train,train,train
"Myeloid cells, Tosedostat",openproblems_neurips2023,Tosedostat,Tosedostat,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,O=C(Cc1ccccc1)OC1CCCC1,train,train,train,train
"B cells, ABT-199 (GDC-0199)",openproblems_neurips2023,ABT-199 (GDC-0199),ABT-199 (GDC-0199),B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,train,train,train,train
