record_id,drug_name,cell_line,dose_value,time,n_cells,smiles,isomeric_smiles,pubchem_cid,scaffold,sample_id,cell_line_24h_control_profile
Givinostat (ITF2357)__MCF7__100nM__24h,Givinostat (ITF2357),MCF7,100.0,24.0,548,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,9804991,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,Givinostat (ITF2357)__MCF7__100nM__24h,MCF7_24h_control_profile
Givinostat (ITF2357)__MCF7__1000nM__24h,Givinostat (ITF2357),MCF7,1000.0,24.0,446,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,9804991,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,Givinostat (ITF2357)__MCF7__1000nM__24h,MCF7_24h_control_profile
Givinostat (ITF2357)__MCF7__10000nM__24h,Givinostat (ITF2357),MCF7,10000.0,24.0,470,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO.O.Cl,9804991,O=C(Nc1ccccc1)OCc1ccc2ccccc2c1,Givinostat (ITF2357)__MCF7__10000nM__24h,MCF7_24h_control_profile
Glesatinib?(MGCD265)__A549__10nM__24h,Glesatinib?(MGCD265),A549,10.0,24.0,246,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__A549__10nM__24h,A549_24h_control_profile
Glesatinib?(MGCD265)__A549__100nM__24h,Glesatinib?(MGCD265),A549,100.0,24.0,225,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__A549__100nM__24h,A549_24h_control_profile
Glesatinib?(MGCD265)__A549__1000nM__24h,Glesatinib?(MGCD265),A549,1000.0,24.0,257,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__A549__1000nM__24h,A549_24h_control_profile
Glesatinib?(MGCD265)__A549__10000nM__24h,Glesatinib?(MGCD265),A549,10000.0,24.0,180,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__A549__10000nM__24h,A549_24h_control_profile
Glesatinib?(MGCD265)__K562__10nM__24h,Glesatinib?(MGCD265),K562,10.0,24.0,280,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__K562__10nM__24h,K562_24h_control_profile
Glesatinib?(MGCD265)__K562__100nM__24h,Glesatinib?(MGCD265),K562,100.0,24.0,298,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__K562__100nM__24h,K562_24h_control_profile
Glesatinib?(MGCD265)__K562__1000nM__24h,Glesatinib?(MGCD265),K562,1000.0,24.0,251,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__K562__1000nM__24h,K562_24h_control_profile
Glesatinib?(MGCD265)__K562__10000nM__24h,Glesatinib?(MGCD265),K562,10000.0,24.0,134,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__K562__10000nM__24h,K562_24h_control_profile
Glesatinib?(MGCD265)__MCF7__10nM__24h,Glesatinib?(MGCD265),MCF7,10.0,24.0,498,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__MCF7__10nM__24h,MCF7_24h_control_profile
Glesatinib?(MGCD265)__MCF7__100nM__24h,Glesatinib?(MGCD265),MCF7,100.0,24.0,548,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__MCF7__100nM__24h,MCF7_24h_control_profile
Glesatinib?(MGCD265)__MCF7__1000nM__24h,Glesatinib?(MGCD265),MCF7,1000.0,24.0,432,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__MCF7__1000nM__24h,MCF7_24h_control_profile
Glesatinib?(MGCD265)__MCF7__10000nM__24h,Glesatinib?(MGCD265),MCF7,10000.0,24.0,303,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,25181472,O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4ccccn4)sc23)cc1,Glesatinib?(MGCD265)__MCF7__10000nM__24h,MCF7_24h_control_profile
Hesperadin__A549__10nM__24h,Hesperadin,A549,10.0,24.0,129,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__A549__10nM__24h,A549_24h_control_profile
Hesperadin__A549__100nM__24h,Hesperadin,A549,100.0,24.0,118,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__A549__100nM__24h,A549_24h_control_profile
Hesperadin__A549__1000nM__24h,Hesperadin,A549,1000.0,24.0,141,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__A549__1000nM__24h,A549_24h_control_profile
Hesperadin__A549__10000nM__24h,Hesperadin,A549,10000.0,24.0,118,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__A549__10000nM__24h,A549_24h_control_profile
Hesperadin__K562__10nM__24h,Hesperadin,K562,10.0,24.0,204,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__K562__10nM__24h,K562_24h_control_profile
Hesperadin__K562__100nM__24h,Hesperadin,K562,100.0,24.0,180,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__K562__100nM__24h,K562_24h_control_profile
Hesperadin__K562__1000nM__24h,Hesperadin,K562,1000.0,24.0,216,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__K562__1000nM__24h,K562_24h_control_profile
Hesperadin__K562__10000nM__24h,Hesperadin,K562,10000.0,24.0,140,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__K562__10000nM__24h,K562_24h_control_profile
Hesperadin__MCF7__10nM__24h,Hesperadin,MCF7,10.0,24.0,333,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__MCF7__10nM__24h,MCF7_24h_control_profile
Hesperadin__MCF7__100nM__24h,Hesperadin,MCF7,100.0,24.0,204,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__MCF7__100nM__24h,MCF7_24h_control_profile
Hesperadin__MCF7__1000nM__24h,Hesperadin,MCF7,1000.0,24.0,271,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__MCF7__1000nM__24h,MCF7_24h_control_profile
Hesperadin__MCF7__10000nM__24h,Hesperadin,MCF7,10000.0,24.0,269,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O,135421442,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1,Hesperadin__MCF7__10000nM__24h,MCF7_24h_control_profile
INO-1001 (3-Aminobenzamide)__A549__10nM__24h,INO-1001 (3-Aminobenzamide),A549,10.0,24.0,179,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__A549__10nM__24h,A549_24h_control_profile
INO-1001 (3-Aminobenzamide)__A549__100nM__24h,INO-1001 (3-Aminobenzamide),A549,100.0,24.0,217,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__A549__100nM__24h,A549_24h_control_profile
INO-1001 (3-Aminobenzamide)__A549__1000nM__24h,INO-1001 (3-Aminobenzamide),A549,1000.0,24.0,220,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__A549__1000nM__24h,A549_24h_control_profile
INO-1001 (3-Aminobenzamide)__A549__10000nM__24h,INO-1001 (3-Aminobenzamide),A549,10000.0,24.0,220,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__A549__10000nM__24h,A549_24h_control_profile
INO-1001 (3-Aminobenzamide)__K562__10nM__24h,INO-1001 (3-Aminobenzamide),K562,10.0,24.0,250,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__K562__10nM__24h,K562_24h_control_profile
INO-1001 (3-Aminobenzamide)__K562__100nM__24h,INO-1001 (3-Aminobenzamide),K562,100.0,24.0,263,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__K562__100nM__24h,K562_24h_control_profile
INO-1001 (3-Aminobenzamide)__K562__1000nM__24h,INO-1001 (3-Aminobenzamide),K562,1000.0,24.0,270,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__K562__1000nM__24h,K562_24h_control_profile
INO-1001 (3-Aminobenzamide)__K562__10000nM__24h,INO-1001 (3-Aminobenzamide),K562,10000.0,24.0,275,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__K562__10000nM__24h,K562_24h_control_profile
INO-1001 (3-Aminobenzamide)__MCF7__10nM__24h,INO-1001 (3-Aminobenzamide),MCF7,10.0,24.0,488,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__MCF7__10nM__24h,MCF7_24h_control_profile
INO-1001 (3-Aminobenzamide)__MCF7__100nM__24h,INO-1001 (3-Aminobenzamide),MCF7,100.0,24.0,492,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__MCF7__100nM__24h,MCF7_24h_control_profile
INO-1001 (3-Aminobenzamide)__MCF7__1000nM__24h,INO-1001 (3-Aminobenzamide),MCF7,1000.0,24.0,424,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__MCF7__1000nM__24h,MCF7_24h_control_profile
INO-1001 (3-Aminobenzamide)__MCF7__10000nM__24h,INO-1001 (3-Aminobenzamide),MCF7,10000.0,24.0,493,C1=CC(=CC(=C1)N)C(=O)N,C1=CC(=CC(=C1)N)C(=O)N,1645,c1ccccc1,INO-1001 (3-Aminobenzamide)__MCF7__10000nM__24h,MCF7_24h_control_profile
IOX2__A549__10nM__24h,IOX2,A549,10.0,24.0,260,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__A549__10nM__24h,A549_24h_control_profile
IOX2__A549__100nM__24h,IOX2,A549,100.0,24.0,235,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__A549__100nM__24h,A549_24h_control_profile
IOX2__A549__1000nM__24h,IOX2,A549,1000.0,24.0,209,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__A549__1000nM__24h,A549_24h_control_profile
IOX2__A549__10000nM__24h,IOX2,A549,10000.0,24.0,288,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__A549__10000nM__24h,A549_24h_control_profile
IOX2__K562__10nM__24h,IOX2,K562,10.0,24.0,256,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__K562__10nM__24h,K562_24h_control_profile
IOX2__K562__100nM__24h,IOX2,K562,100.0,24.0,259,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__K562__100nM__24h,K562_24h_control_profile
IOX2__K562__1000nM__24h,IOX2,K562,1000.0,24.0,236,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__K562__1000nM__24h,K562_24h_control_profile
IOX2__K562__10000nM__24h,IOX2,K562,10000.0,24.0,271,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__K562__10000nM__24h,K562_24h_control_profile
IOX2__MCF7__10nM__24h,IOX2,MCF7,10.0,24.0,547,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__MCF7__10nM__24h,MCF7_24h_control_profile
IOX2__MCF7__100nM__24h,IOX2,MCF7,100.0,24.0,451,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__MCF7__100nM__24h,MCF7_24h_control_profile
IOX2__MCF7__1000nM__24h,IOX2,MCF7,1000.0,24.0,522,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__MCF7__1000nM__24h,MCF7_24h_control_profile
IOX2__MCF7__10000nM__24h,IOX2,MCF7,10000.0,24.0,522,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C(C2=O)C(=O)NCC(=O)O)O,54685215,O=c1ccc2ccccc2n1Cc1ccccc1,IOX2__MCF7__10000nM__24h,MCF7_24h_control_profile
ITSA-1 (ITSA1)__A549__10nM__24h,ITSA-1 (ITSA1),A549,10.0,24.0,167,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__A549__10nM__24h,A549_24h_control_profile
ITSA-1 (ITSA1)__A549__100nM__24h,ITSA-1 (ITSA1),A549,100.0,24.0,196,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__A549__100nM__24h,A549_24h_control_profile
ITSA-1 (ITSA1)__A549__1000nM__24h,ITSA-1 (ITSA1),A549,1000.0,24.0,187,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__A549__1000nM__24h,A549_24h_control_profile
ITSA-1 (ITSA1)__A549__10000nM__24h,ITSA-1 (ITSA1),A549,10000.0,24.0,218,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__A549__10000nM__24h,A549_24h_control_profile
ITSA-1 (ITSA1)__K562__10nM__24h,ITSA-1 (ITSA1),K562,10.0,24.0,239,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__K562__10nM__24h,K562_24h_control_profile
ITSA-1 (ITSA1)__K562__100nM__24h,ITSA-1 (ITSA1),K562,100.0,24.0,217,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__K562__100nM__24h,K562_24h_control_profile
ITSA-1 (ITSA1)__K562__1000nM__24h,ITSA-1 (ITSA1),K562,1000.0,24.0,215,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__K562__1000nM__24h,K562_24h_control_profile
ITSA-1 (ITSA1)__K562__10000nM__24h,ITSA-1 (ITSA1),K562,10000.0,24.0,207,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,771910,O=C(c1ccccc1)n1nnc2ccccc21,ITSA-1 (ITSA1)__K562__10000nM__24h,K562_24h_control_profile
